name,lat,long
Glenwood Sydney,-33.734,150.934
8595.0,,
A Queenslander in the NT,-20.9175738,142.7027956
Nunya,41.4486619,-84.7480123
"Kempsey, New South Wales",-31.0604769,152.8481977
8599.0,,
"West Perth, Perth (WA)",-31.95,115.843056
"Elsternwick, Melbourne",-37.887,145.006
Curtin University,-32.0061951,115.8944182
"Terrey Hills, Australia",-33.683,151.223
TATAustralia,-37.9387085,145.1235307
"Barossa Valley, SA",-34.5333333,138.95
"Ballarat, Victoria, Australia ",-37.5621587,143.8502556
The Earth,40.8063057,-73.9645541
8608.0,,
"Moore Creek, New South Wales",-30.993934,150.9423702
Melbourne via Hobart,-37.8136276,144.9630576
"Sydney, London, Boston",-33.8688197,151.2092955
8612.0,,
South West Sydney,-33.9198624,150.9292153
via MEL,-19.8367762,-43.9206171
Grafton/Canberra,-29.6816894,152.9336547
Ultimo,39.949517,-75.174284
"St Ives, Sydney",-33.72136,151.16844
8618.0,,
"nr Aylesbury, England",51.815606,-0.8084
8620.0,,
"Croydon, Victoria AU",-37.796,145.281
"Australia, New South Wales",-31.2532183,146.921099
"Dartmouth, Vic. Australia",-36.5324694,147.4961766
In a galaxy far far away .  ,28.3575294,-81.55827140000001
8625.0,,
8626.0,,
8627.0,,
"Mornington, VIC. Australia",-38.228,145.062
Sunny Coast,-26.65,153.066667
Frankston,-38.158,145.135
Upwey,-37.903,145.33
City of Monash,-37.9015913,145.1155133
8633.0,,
MELBOURNE AUSTRALIA,-37.8136276,144.9630576
"Los Angeles CA , Melbourne AU",34.0522342,-118.2436849
Man cave,35.0647433,-89.7537079
Armidale NSW,-30.5015616,151.6661993
"Blackburn, Victoria, Australia",-37.826,145.151
"Cadigal land, Sydney, Australia. but I travel.",-33.8671402,151.2086076
Southern Hemisphere.,33.742809,-118.0251828
"Mulgrave, Melbourne",-37.928,145.174
Edinburgh and Melbourne,-37.7678221,144.9621235
"Wallagoot, Kalaru",-36.7317551,149.9276991
Caulfield North,-37.873,145.025
North West of South East,41.684548,-83.72763599999999
Around the way,40.046033,-75.195982
8647.0,,
Belmore ,41.1533845,-83.93855289999999
8649.0,,
8650.0,,
8651.0,,
8652.0,,
8653.0,,
Sydney's West,-33.8688197,151.2092955
8655.0,,
"Southsea, UK",50.783565,-1.085559
"Victoria,  Australia",-37.4713077,144.7851531
Sydney via Germany,-33.8688197,151.2092955
Melbourne/Byron Bay,-37.8136276,144.9630576
"Wishart, Brisbane, Qld",-27.55,153.1
down under Down Under,-42.879826,147.332201
Southern Highlands NSW Aust,-34.5479968,150.3037323
8663.0,,
Vancouver BC Canada ,49.2827291,-123.1207375
Albert Park,-37.842,144.95
8666.0,,
Wallumatta,-33.8058249,151.1290327
as seen on TV,36.6419511,-93.2130364
"Norwich, England",52.6308859,1.297355
WA via SYD,47.7510741,-120.7401385
Tropical North Queensland,-16.9210371,145.7778584
"Darwin, NT, Australia ",-12.4634403,130.8456418
8673.0,,
Nowra - Bomaderry,-34.883333,150.6
Inland Northern Australia,-30.5170251,151.6681651
"Australia- Eora Nation, Sydney",-33.8688197,151.2092955
8677.0,,
Central Vic,-37.4713077,144.7851531
"Sunnybank Hills, Brisbane",-27.6,153.05
"Wyoming, NSW",-33.407,151.36
"Riddells Creek, Victoria",-37.4437804,144.6832081
The Left,39.9643118,-76.729064
Sydney / London / The Beach,51.5006974,-0.06200899999999999
Alice Springs (Tyuretye - NT).,-23.698042,133.8807471
Newtown Sydney. ,-33.897,151.1793
"Sydney, Down Under",-33.8688197,151.2092955
8687.0,,
AFL House,46.803712,-100.771268
ROCKWELL,37.09024,-95.712891
"The University of Sydney, AU",-33.888584,151.1873473
Great Barrier Reef,-18.2870668,147.6991918
"South West Sydney, Australia",-33.8584827,151.1286686
"Melbourne, Vic Australia",-37.8136276,144.9630576
"Chirala, India",15.8135755,80.3547286
"Melbourne, airports and hotels",28.1012659,-80.645078
8696.0,,
Mooroopna,-36.383333,145.35
Gloucester NSW,-32.0233309,151.95875
"Brisbane, Queensland AUS",-27.4697707,153.0251235
8700.0,,
"Ulverstone, Tasmania",-41.1702632,146.1872071
"Le Born, France",43.884274,1.545439
Birraranga (Melbourne) ,-37.8136276,144.9630576
"Pivot City, Australia",-38.1167032,144.3584197
Far Away,40.0763252,-75.7547749
8706.0,,
"Dubbo, NSW",-32.2315018,148.6329645
"Katoomba, Blue Mountains, AU",-33.71250000000001,150.311944
8709.0,,
"-27.444406,153.160111",-27.4442369,153.1601626
Margaret River WA,-33.955,115.075
"Rothwell, Queensland",-27.2144,153.0527
Comes from a land down under,40.9451554,-73.06749769999999
new zealand,-40.900557,174.885971
"Bangkok, thailand",13.7563309,100.5017651
ADL,38.6515098,-90.3410662
Seven Hills,37.7952966,-122.4181232
"Sydney, Melbourne and beyond",-33.8688197,151.2092955
8719.0,,
"Eora Country/Sydney, Australia",-33.8688197,151.2092955
8721.0,,
Bass Coast,50.0831996,-120.7882554
"Gladstone, Queensland",-23.8415948,151.2497708
"ÜT: 53.569675,-113.485938",30.2849185,-97.7340567
Byron Bay Australia,-28.6473671,153.601977
"Arden Street, North Melbourne",-37.8003034,144.9438539
Mudgee NSW Australia,-32.6144566,149.5733291
D.I.Yogyakarta,-7.875384899999999,110.4262088
"Melboure, Australia",-37.8136276,144.9630576
Anglesea Victoria,-38.4096639,144.1825171
Sydney on Singapore,1.4246869,103.8458124
"Fremantle WA & Margate, Tas & Havelock NZ",-32.0569,115.7439
"Medowie, New South Wales",-32.739172,151.8804077
"Ascot Vale, Melbourne",-37.779,144.919
"melbourne, Victoria",-37.8136276,144.9630576
Variable,40.704035,-73.986724
Down the rabbit hole.,32.243165,-110.882906
"20 W38th St, New York, NY",40.7512301,-73.9838982
8739.0,,
"Relbia, TAS",-41.50999119999999,147.2101101
"ÜT: -33.411533,151.353414",30.2849185,-97.7340567
"Mandurah, Australia",-32.5361038,115.7424077
Montérégie Qc,45.4498484,-73.4416348
"ÜT: 3.12698,101.675885",30.2849185,-97.7340567
"Appin, New South Wales",-34.2,150.783333
Branxholm Tasmania,-41.1597809,147.7367142
8747.0,,
"Bundaberg, Qld",-24.8669736,152.3509714
8749.0,,
8750.0,,
8751.0,,
8752.0,,
"Wijabal-Wiyabal, NthnRiversNSW",-31.2532183,146.921099
8754.0,,
"Canberra, Australian Capital",-35.2809368,149.1300092
newcastle australia,-32.9282712,151.7816802
"Croydon, Sydney",-33.87904,151.11553
Australia Wild,-31.94681599999999,115.829425
"Helsingør, Danmark",56.030787,12.592127
"Brisbane, and Canberra ",-27.4697707,153.0251235
On Bunnerong land,-33.95316469999999,151.2309623
8762.0,,
Grampians Region,-37.2108819,142.3979571
"Redland Bay, Brisbane",-27.6371881,153.2857165
Aust.,33.9915372,-118.4689392
8766.0,,
Marrickville,-33.9051,151.1551
Corowa. NSW,-35.983333,146.383333
Far North Coast NSW,-28.8109488,153.3442055
"Chippendale, Sydney",-33.8863,151.1999
"Montrose, Melbourne",-37.81,145.343
8772.0,,
SA,36.139699,-95.94291489999999
"Melbounre, Australia",-37.8136276,144.9630576
8775.0,,
Mel,36.0919998,-95.9608305
8777.0,,
Pants,37.0348932,-95.6412221
Freshwater ,39.05912379999999,-94.5950488
"Boronia, Melbourne, Victoria",-37.86199999999999,145.286
Mildura,-34.2080167,142.1245535
Geelong VIC Australia,-38.1499181,144.3617186
"Patonga, New South Wales",-33.54938300000001,151.2705745
Australia/Hong Kong,22.280933,114.175709
"Woy Woy NSW, Australia",-33.49,151.32
8786.0,,
Australia/ USA,-37.798169,144.967207
"The Outback, NT",-19.4914108,132.5509603
8789.0,,
Newtown 2042 NSW,-33.897,151.1793
"Chiltern, Victoria",-36.15,146.6
8792.0,,
"Kingscliff, Tweed Heads",-28.2645938,153.5776602
8794.0,,
Meroo Meadow,-34.8162699,150.6110918
8796.0,,
"Kewarra Beach, Cairns",-16.7875,145.676389
8798.0,,
mosman,-33.829075,151.24409
"Melbourne, VIC, AUS",-37.8136276,144.9630576
8801.0,,
lakes & rivers,36.92887169999999,-96.10764499999999
"Port Douglas, Straya",-16.483611,145.465278
Brisbane | QUEENSLAND,-27.4697707,153.0251235
8805.0,,
"Torquay, Victoria",-38.333333,144.316667
"Townsville, Queensland ",-19.2589635,146.8169483
Milky Way Galaxy,45.091189,-79.786968
Christmas Island,-10.447525,105.690449
"Lyon, France",45.764043,4.835659
"Hobart, Brisbane, Bristol",-42.8821377,147.3271949
STK,36.042064,-95.77640869999999
"London, England and Melbourne, Australia",51.5073509,-0.1277583
8814.0,,
8815.0,,
8816.0,,
Wallace Australia,-37.5608219,144.0575587
8818.0,,
heaven,37.0326709,-95.6235557
Darwin Australia,-12.4634403,130.8456418
8821.0,,
Universe ,36.1568902,-95.9915346
Camperdown ,-33.89013,151.17988
"Wollstonecraft, Sydney",-33.83356,151.19128
8825.0,,
(West) Texas,31.8023831,-97.0916692
Sydney Northern Beaches,-33.8084895,151.2915884
8828.0,,
Australia / UK / Europe / Asia,21.2153937,72.887892
Inner West Sydney,-33.8584827,151.1286686
8831.0,,
8832.0,,
"-33.796161,151.018278",-33.7962056,151.0180951
8834.0,,
Heaven ,37.0326709,-95.6235557
London & Melbourne,-37.8321392,144.9599338
Sydney. Cadigal land. NSW ,-33.867036,151.209866
8838.0,,
Works in Newcastle & Maitland,-32.9231408,151.7535577
8840.0,,
8841.0,,
Tasmania ,-41.4545196,145.9706647
"Seaforth, Sydney",-33.796,151.238
"Poznań, Poland",52.406374,16.9251681
"Blue Mountains, New South Wale",-33.409983,150.3037323
8846.0,,
"Narara, Central Coast",-33.3920856,151.3326862
"Glenaire, Australia",-38.7761059,143.4336928
8849.0,,
8850.0,,
Cairns - Tropical FNQ,-16.938242,145.7475507
Location,37.09024,-95.712891
"Adelaide, Australia ",-34.9284989,138.6007456
Tamworth,52.633584,-1.691032
"Bondi, NSW",-33.89195,151.26099
"Margaret River, Western Australia",-33.955,115.075
"Perth, Aust mostly",-31.9505269,115.8604572
8858.0,,
8859.0,,
"Woolloomooloo, Sydney",-33.8704,151.2223
"London, U.K",51.5073509,-0.1277583
8862.0,,
at ground control,41.9172057,-87.7109278
"Ryde, NSW. ",-33.815278,151.101111
Sunny Woollahra,-33.8865002,151.2437606
8866.0,,
"Port Stephens, NSW, Australia",-32.7171397,152.1048638
8868.0,,
8869.0,,
"Dee Why, Sydney",-33.7544,151.2854
Australian~Queenslander.. ,-20.9175738,142.7027956
8872.0,,
land of Oz (under DownUnder),36.1946784,-81.87799509999999
"Figtree, NSW, Australia",-34.433333,150.85
Lion Island bowlo,-33.5572106,151.3173758
"Edinburgh,United Kingdom",55.953252,-3.188267
"Melb born, now North Coast NSW",-37.8136276,144.9630576
SW Sydney,-33.8688197,151.2092955
The Berra,38.6312928,-90.4385011
Albury-Wodonga,-36.1583417,146.8985944
"Melbourne, Wurundjeri/Kulin",-37.8136276,144.9630576
"Varsity Lakes, Gold Coast",-28.0893522,153.4124746
"Rankins Springs, NSW",-33.8461259,146.2534661
8884.0,,
Paradise city,29.6193933,-95.2206729
"South West, Western Australia",-34.0556829,116.0413889
"Australia, Awabakal Land",-32.718943,152.1428487
"Adelaide, AUS",-34.9284989,138.6007456
Monte Grappa,45.8666667,11.8
8890.0,,
Lost in Melbourne,-37.7980277,144.9379404
Dawson,41.8913556,-87.6471969
8893.0,,
8894.0,,
"UK, Ireland & Australia",43.20611110000001,-79.8644968
"Fitzroy North, Vic Australia",-37.784,144.986
Townsville North Queensland,-19.2589635,146.8169483
Belmont,36.1328981,-86.7940699
8899.0,,
"Manning Valley, Mid Nth Coast",-31.8518472,152.1006747
Welcome to my new identity.,28.0888506,-82.4051507
Redfern Sydney Australia,-33.89333999999999,151.20461
United States of Australia,38.9079996,-77.0369614
CALVERT,36.5299164,-95.9229751
Victoria Oztralia,-37.4713077,144.7851531
"Goondiwindi, QLD",-28.5387064,150.2982881
8907.0,,
Toomulla Beach,-19.0789324,146.4741806
"Heathcote, Victoria",-36.916667,144.7
"Leederville, Perth (WA)",-31.9315735,115.8418249
8911.0,,
"Tasmania, the Beautiful South",-41.4545196,145.9706647
Melbourne by way of Mildura,-34.183531,142.166782
"Coolum Beach, Sunshine Coast",-26.5276917,153.0736329
Helidon - Queensland,-27.55,152.125556
8916.0,,
Barwon Heads,-38.2739835,144.4862111
"NYC, Melbourne(now Brisbane) The Planet!",40.7127753,-74.0059728
canberra australia,-35.2809368,149.1300092
Balmain,40.72435,-74.00059
"Wynnum, Brisbane",-27.443694,153.173618
NFA,40.7022424,-74.01196259999999
" Melbourne, Victoria",-37.8136276,144.9630576
Shepparton - Mooroopna,-36.3855842,145.4139392
"Camden Haven, New South Wales",-31.647,152.809
Utrecht,52.09073739999999,5.1214201
Twixt Sydney and Melbourne ,-33.8688197,151.2092955
Mparntwe (Alice Springs),-23.6971252,133.8232217
"Bellarine Peninsula, Victoria Australia",-38.132222,144.619722
"Bundaberg, Queensland",-24.8669736,152.3509714
South Coast Labour Council,-34.4265567,150.8889339
The Gong,37.7509219,-122.3882055
mostly Sydney,-33.8523063,151.2107871
"Terrigal, NSW, Australia",-33.448011,151.444461
8935.0,,
Narrm (Melbourne),-37.8136276,144.9630576
Melbourne🇦🇺- Mexico City🇲🇽,-37.8136276,144.9630576
Consciousness,36.99803480000001,-122.0545802
8939.0,,
bern / confederatio helvetica // melbourne / naarm / terra australis //,46.9479739,7.4474468
"Runcorn, Brisbane",-27.5964733,153.0765771
"Naarm, Wurundjeri Country",17.3134273,78.4122459
"Central Tablelands, NSW",-34.8852296,149.4720904
"Geraldton, Australia",-28.7773715,114.6149715
Sydney | Berlin,52.52000659999999,13.404954
"Orange County, CA, USA",33.7174708,-117.8311428
Perth | Western Australia,-31.9505269,115.8604572
BA Sociology,42.9997132,-78.788043
"Trundle, New South Wales",-32.9200516,147.705512
Story Factory,42.1856242,-93.57356879999999
Bendigo and central Victoria,-36.7570157,144.2793906
"Melbourne, OZ",-37.8136276,144.9630576
Semarang-Melbourne,-6.9663454,110.3749891
"Shay Gap, Western Australia.",-20.4250196,120.1346899
Infinity Land,40.6273331,-73.9467842
"Crows Nest, Sydney",-33.82613,151.20505
Wurundjeri land. Melbourne,-37.8025757,145.0044112
"Authorised by Ben Hindmarsh, National Party of Australia, 7 National Circuit, Barton ACT 2600",-35.307679,149.133149
Send Lokation,36.7505388,-95.9354245
Left of centre,43.64672789999999,-79.92230769999999
8961.0,,
"Okazaki, Aichi, Japan",34.9548536,137.1730774
"Brighton, Melbourne",-37.905,144.996
Great Barrier Reef Australia≈≈ゆゅゅゅゆゅ○,-18.2870668,147.6991918
8965.0,,
"Morwell, VIC",-38.2275886,146.4146185
Brighton E,50.82253000000001,-0.137163
Campbelltown NSW,-34.065,150.814167
WISCONSIN,43.7844397,-88.7878678
Wurundjeri land / Melbourne AU,-37.8025757,145.0044112
7th level of Hell. ,26.7048887,-80.2314591
The waiting room,41.2851472,-96.0085632
"Leichhardt, NSW Australia",-33.8847,151.1573
"Sunshine Coast QLD, Australia",-26.65,153.066667
Virtual,37.4198044,-94.7053545
"nsw, australia",-31.2532183,146.921099
"Authorised by Kelly O'Dwyer, Liberal Party, Melbourne.",-37.8136276,144.9630576
"Australia, Europe, North America",54.5259614,15.2551187
"Canberra via Beijing, Sydney, Melbourne | +61 2 6270 5189",-35.2809368,149.1300092
Sydney  Australia ,-33.8688197,151.2092955
"Lyneham, ACT, Australia ",-35.25,149.129167
Kāpiti Coast,-40.8233475,175.3136218
"Caboolture, Brisbane",-27.066667,152.966667
"Umina Beach, Central Coast",-33.518,151.31
8985.0,,
Castlemaine Vic,-37.058136,144.2185006
Melbourne/ Kulin Nations Land,-37.8136276,144.9630576
space,36.7499658,-95.96260079999999
8989.0,,
Ngunnawal Country (Canberra),-35.2809368,149.1300092
"Penola, South Australia",-37.3785162,140.8364721
Between Beckom & Melbourne,-34.3074281,146.9849482
8993.0,,
"Balickera, New South Wales",-32.6643987,151.7979527
North West Ontario,51.253775,-85.323214
the far Sth end of the world,42.3388111,-71.0765188
"Forrest, ACT, Australia",-35.318056,149.125
"Officer, Melbourne, Australia!",-38.058056,145.408889
DownUnder,38.6014198,-90.4408778
mid nth coast,-31.2385626,152.6383524
"MRI-UQ, Brisbane, Australia",-27.4975028,153.0136905
"Goonellabah, Lismore",-28.816667,153.316667
9003.0,,
9004.0,,
"Melbourne, Australia!",-37.8136276,144.9630576
Port Macquarie Australia,-31.433333,152.9
"The 'Riff! (Penrith, Sydney).",-33.7533209,150.6955831
Snowy Mountains Australia,-36.5,148.3333333
9009.0,,
"Onyerbike, Australia",-32.211862,116.0017559
"Sydney, Australia (usually)",-33.8688197,151.2092955
NFI,35.7368597,-95.2997979
9013.0,,
Wide Bay,26.0126264,-80.1481451
"UNSW, Sydney, Australia",-33.917347,151.2312675
Woy Woy Peninsula NSW,-33.488336,151.325059
9017.0,,
South East of South Australia,-30.0002315,136.2091547
"ÜT: -34.029121,151.130574",30.2849185,-97.7340567
Newcastle and Sydney,-33.868338,151.210336
9021.0,,
9022.0,,
"Hunter Valley, New South Wales",-32.1932173,151.700565
Wurundjeri Land | Melbourne,-37.8025757,145.0044112
"Salisbury, SA, Australia",-34.76391,138.64228
Eiffel Tower,48.85837009999999,2.2944813
9027.0,,
Hastings Point NSW,-28.3609282,153.5717587
9029.0,,
Australia/New Zealand,-35.2979945,149.1872224
"Narrabri, New South Wales",-30.33240619999999,149.7812403
9032.0,,
"Busselton, WA",-33.6554927,115.3500188
"Wollongong, NSW Australia",-34.4278121,150.8930607
Brussels/Sydney & in between,50.8372017,4.335681
"Malvern, Victoria, Australia",-37.857,145.036
"Boronia, Melbourne",-37.86199999999999,145.286
9038.0,,
"Ocean Grove - Barwon Heads, Victoria",-38.2589909,144.51633
Neither here nor there ,30.2685042,-97.74142839999999
"Gold Coast, Queensland, Australia",-28.016667,153.4
"East Jindabyne, Ngarigo Land",-36.3948285,148.650575
"Rydalmere, NSW",-33.8122993,151.0417407
" Toronto, via Vancouver",43.6452073,-79.3805884
"Birraranga/Melbourne, AU.",-37.8136276,144.9630576
London via Adelaide,-34.9216894,138.6008429
L1\60 hardware lane Melb CBD,-37.81328790000001,144.9612158
"Sydney, The Universe ",-33.8688197,151.2092955
"NSW & Victoria, Australia",-33.9763408,141.2841298
Fitzgeralds Mount,-33.5147798,149.3761491
Canb,38.2458963,-122.0405394
"Darwin. Larrakia country, NT",-12.4634403,130.8456418
Carlton ,37.7879057,-122.4179781
Northeast Victoria,38.9367867,-94.3804543
"North Coast, New South Wales",-29.2758152,153.0147578
"North Ryde, Sydney, Australia",-33.79242,151.11954
Australia and UK,43.20611110000001,-79.8644968
"8-14 Austin Woodbury Place, Toongabbie, NSW, Australia",-33.7846457,150.9642308
9059.0,,
9060.0,,
9061.0,,
Deniliquin NSW,-35.5282408,144.9565781
Sydney and London,51.49126210000001,-0.1719361
"Waco, TX",31.549333,-97.1466695
"St Leonards, NSW",-33.8227402,151.1942171
"Gombak, Selangor",3.2535016,101.6533256
"St Kilda West, Victoria",-37.8604,144.9732
US and Worldwide,36.102646,-79.9615415
"Bellevue Hill, NSW Australia",-33.88101,151.25253
Perth WA Australia ,-31.9505269,115.8604572
Melbourne | Adelaide | Global,-37.8136276,144.9630576
"Adamstown, Newcastle",-32.93435,151.72584
"University of Melbourne,",-37.7983459,144.960974
9074.0,,
Strathbogie Ranges,-36.9,145.75
"Corangamite, Vic",-38.1491105,143.1319209
Canberra - Guided tours are provided across all of Australia.  Custom tours available.  Fully supported international tours also available.,-35.2809368,149.1300092
9078.0,,
Hobart and Launceston,-41.43486559999999,147.1361599
Tweed Heads NSW Australia,-28.1786656,153.5370011
"Sydney + NSW, Australia",-33.8688197,151.2092955
Sussex St,37.7365401,-122.4361705
"Sydney, NSW : Cadigal land",-33.8688197,151.2092955
Unceded Kulin Nations land (Melbourne/Geelong),-37.8136276,144.9630576
Western Victoria ,-37.15,142.85
"Perth Aust, London, elsewhere ",-31.954777,115.8589966
9087.0,,
University of Queensland,-27.4975028,153.0136905
MELBURN,-37.8136276,144.9630576
"Adelaide, Australia, Milky Way",-34.9284989,138.6007456
"Milawa, North East Victoria",-36.433333,146.433333
between a rock & a hard place,41.2864848,-105.5144072
Hills District Sydney,-33.6048582,150.9772841
"Nyora, Victoria",-38.3329,145.6698
"Melbourne VIC, Australia",-37.8136276,144.9630576
9096.0,,
"Upper Sturt, South Australia",-35.015,138.686
a pale blue dot,43.2626969,-79.866193
"Camberwell, Melbourne",-37.835,145.071
9100.0,,
"Brighton VIC, AU",-37.905,144.996
9102.0,,
Shellharbour NSW Australia,-34.583333,150.866667
9104.0,,
"Hope Rise, Tasmania.",-41.4545196,145.9706647
"Aberfeldie, Melbourne",-37.762,144.901
"Karratha, Western Australia",-20.73535,116.8458043
Federated Democratic People’s Republic of Moreland,-37.7240653,144.9501708
"Sydney, NSW, AU",-33.8688197,151.2092955
9110.0,,
"Belmore, Sydney",-33.91752,151.08782
"Sunshine Coast, Australia.",-26.65,153.066667
"South Melbourne, VIC",-37.835,144.96
Iraq,33.223191,43.679291
"Ermington, NSW",-33.81145000000001,151.06178
South Pacific,36.0721881,-95.958621
"NSW.ACT, Australia",-33.8830919,151.1978139
